takeoffdate	landingdate	airlineMarketing	airlineOperator	airlineOwner	airportOrg	orgLAT	orgLON	airportDst	desLAT	desLON	ACtype	takeOffTime	landingTime	durationH	takeOffMinute	landingMinute		
02/01/2016 22:10	03/01/2016 07:50	Lufthansa	Lufthansa	Lufthansa	Houston - George Bush Intercontinental Airport	29.99	-95.337	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	46:10:00	55:50:00	9:40:00	2770	3350		
02/01/2016 22:20	03/01/2016 10:05	Singapore Airlines	Singapore Airlines	Singapore Airlines	Los Angeles International Airport	33.941	-118.409	TOKYO NARITA APT	35.769	140.393	388	46:20:00	58:05:00	11:45:00	2780	3485		
02/01/2016 22:25	03/01/2016 09:40	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	Shanghai Pudong International Airport	31.133	121.8	388	46:25:00	57:40:00	11:15:00	2785	3460		
02/01/2016 22:25	03/01/2016 01:35	Emirates Airline	Emirates Airline	Emirates Airline	 Brisbane Airport	-27.391	153.123	AUCKLAND INTERNATIONAL APT	-37.01	174.786	388	46:25:00	49:35:00	3:10:00	2785	2975		
02/01/2016 22:30	03/01/2016 09:10	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	O. R. Tambo International	-26.135	28.242	388	46:30:00	57:10:00	10:40:00	2790	3430		
02/01/2016 22:30	03/01/2016 10:20	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	HONG KONG INTERNATIONAL APT	22.296	113.897	388	46:30:00	58:20:00	11:50:00	2790	3500		
02/01/2016 22:30	03/01/2016 06:40	Etihad Airways	Etihad Airways	Etihad Airways	 Abu Dhabi International Airport	24.446	54.646	LONDON HEATHROW Airport	51.467	-0.45	388	46:30:00	54:40:00	8:10:00	2790	3280		
02/01/2016 22:35	03/01/2016 13:15	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	46:35:00	61:15:00	14:40:00	2795	3675		
02/01/2016 22:40	03/01/2016 06:20	Qatar Airways	Qatar Airways	Qatar Airways	DOHA	25.269	51.613	LONDON HEATHROW Airport	51.467	-0.45	388	46:40:00	54:20:00	7:40:00	2800	3260		
02/01/2016 22:45	03/01/2016 02:05	Emirates Airline	Emirates Airline	Emirates Airline	MUMBAI	19.091	72.86725749	DUBAI INTERNATIONAL	25.253	55.364	388	46:45:00	50:05:00	3:20:00	2805	3005		
02/01/2016 22:50	03/01/2016 06:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON  Gatwick Airport	51.15	-0.176	388	46:50:00	54:40:00	7:50:00	2810	3280		
02/01/2016 22:50	03/01/2016 15:05	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	DALLAS/FORT WORTH INTL APT	32.899	-97.04	388	46:50:00	63:05:00	16:15:00	2810	3785		
02/01/2016 22:50	03/01/2016 06:55	Qantas	Qantas	Qantas	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	46:50:00	54:55:00	8:05:00	2810	3295		
02/01/2016 22:55	03/01/2016 05:20	Air France	Air France	Air France	ABIDJAN -  Felix Houphouet Boigny Airport	5.265	-3.924	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	46:55:00	53:20:00	6:25:00	2815	3200		
02/01/2016 22:55	03/01/2016 05:10	Qatar Airways	Qatar Airways	Qatar Airways	DOHA	25.269	51.613	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	46:55:00	53:10:00	6:15:00	2815	3190		
02/01/2016 23:00	03/01/2016 09:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	 Perth Airport	-31.933	115.967	388	47:00:00	57:35:00	10:35:00	2820	3455		
02/01/2016 23:05	03/01/2016 05:05	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	47:05:00	53:05:00	6:00:00	2825	3185		
02/01/2016 23:05	03/01/2016 10:05	Lufthansa	Lufthansa	Lufthansa	SAN FRANCISCO INTERNATIONAL APT	37.62137391	-122.379	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	47:05:00	58:05:00	11:00:00	2825	3485		
02/01/2016 23:10	03/01/2016 07:10	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	47:10:00	55:10:00	8:00:00	2830	3310		
02/01/2016 23:10	03/01/2016 07:05	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	Shanghai Pudong International Airport	31.133	121.8	388	47:10:00	55:05:00	7:55:00	2830	3305		
02/01/2016 23:10	03/01/2016 10:05	Lufthansa	Lufthansa	Lufthansa	Los Angeles International Airport	33.941	-118.409	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	47:10:00	58:05:00	10:55:00	2830	3485		
02/01/2016 23:15	03/01/2016 06:25	British Airways	British Airways	British Airways	WASHINGTON DULLES INTERNATIONAL APT	38.953	-77.456	LONDON HEATHROW Airport	51.467	-0.45	388	47:15:00	54:25:00	7:10:00	2835	3265		
02/01/2016 23:15	03/01/2016 06:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	SINGAPORE CHANGI APT	1.363	103.992	388	47:15:00	54:40:00	7:25:00	2835	3280		
02/01/2016 23:15	03/01/2016 06:30	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	HONG KONG INTERNATIONAL APT	22.296	113.897	388	47:15:00	54:30:00	7:15:00	2835	3270		
02/01/2016 23:20	03/01/2016 07:00	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	47:20:00	55:00:00	7:40:00	2840	3300		
02/01/2016 23:20	03/01/2016 14:10	Etihad Airways	Etihad Airways	Etihad Airways	 Abu Dhabi International Airport	24.446	54.646	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	47:20:00	62:10:00	14:50:00	2840	3730		
02/01/2016 23:30	03/01/2016 05:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	47:30:00	53:35:00	6:05:00	2850	3215		
02/01/2016 23:30	03/01/2016 06:45	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	 Beijing Capital International Airport	40.066	116.609	388	47:30:00	54:45:00	7:15:00	2850	3285		
02/01/2016 23:30	03/01/2016 07:30	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	47:30:00	55:30:00	8:00:00	2850	3330		
02/01/2016 23:35	03/01/2016 15:35	Emirates Airline	Emirates Airline	Emirates Airline	Los Angeles International Airport	33.941	-118.409	DUBAI INTERNATIONAL	25.253	55.364	388	47:35:00	63:35:00	16:00:00	2855	3815		
02/01/2016 23:40	03/01/2016 15:25	Emirates Airline	Emirates Airline	Emirates Airline	SAN FRANCISCO INTERNATIONAL APT	37.62137391	-122.379	DUBAI INTERNATIONAL	25.253	55.364	388	47:40:00	63:25:00	15:45:00	2860	3805		
02/01/2016 23:50	03/01/2016 10:35	Air France	Air France	Air France	Los Angeles International Airport	33.941	-118.409	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	47:50:00	58:35:00	10:45:00	2870	3515		
03/01/2016 00:00	03/01/2016 06:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MAURITIUS	-20.431	57.68265668	388	48:00:00	54:40:00	6:40:00	2880	3280		
03/01/2016 00:20	03/01/2016 15:05	Emirates Airline	Emirates Airline	Emirates Airline	Houston - George Bush Intercontinental Airport	29.99	-95.337	DUBAI INTERNATIONAL	25.253	55.364	388	48:20:00	63:05:00	14:45:00	2900	3785		
03/01/2016 00:20	03/01/2016 14:35	Qantas	Qantas	Qantas	 Melbourne Airport	-37.665	144.84	Los Angeles International Airport	33.941	-118.409	388	48:20:00	62:35:00	14:15:00	2900	3755		
03/01/2016 00:25	03/01/2016 07:35	Air France	Air France	Air France	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	48:25:00	55:35:00	7:10:00	2905	3335		
03/01/2016 00:25	03/01/2016 09:35	China Southern Airlines	China Southern Airlines	China Southern Airlines	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	Guangzhou Baiyun International Airport	23.402	113.309	380	48:25:00	57:35:00	9:10:00	2905	3455		
03/01/2016 00:25	03/01/2016 09:45	Qantas	Qantas	Qantas	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	HONG KONG INTERNATIONAL APT	22.296	113.897	388	48:25:00	57:45:00	9:20:00	2905	3465		
03/01/2016 00:25	03/01/2016 04:25	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	HONG KONG INTERNATIONAL APT	22.296	113.897	388	48:25:00	52:25:00	4:00:00	2905	3145		
03/01/2016 00:30	03/01/2016 14:25	Qantas	Qantas	Qantas	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	Los Angeles International Airport	33.941	-118.409	388	48:30:00	62:25:00	13:55:00	2910	3745		
03/01/2016 00:30	03/01/2016 11:05	Singapore Airlines	Singapore Airlines	Singapore Airlines	AUCKLAND INTERNATIONAL APT	-37.01	174.786	SINGAPORE CHANGI APT	1.363	103.992	388	48:30:00	59:05:00	10:35:00	2910	3545		
03/01/2016 00:35	03/01/2016 14:10	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	 Hartsfield-Jackson Atlanta International Airport	33.641144	-84.435523	388	48:35:00	62:10:00	13:35:00	2915	3730		
03/01/2016 00:45	03/01/2016 06:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	 Beijing Capital International Airport	40.066	116.609	388	48:45:00	54:50:00	6:05:00	2925	3290		
03/01/2016 01:00	03/01/2016 06:50	Thai Airways International	Thai Airways International	Thai Airways International	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	TOKYO NARITA APT	35.769	140.393	380	49:00:00	54:50:00	5:50:00	2940	3290		
03/01/2016 01:00	03/01/2016 03:45	Thai Airways International	Thai Airways International	Thai Airways International	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	HONG KONG INTERNATIONAL APT	22.296	113.897	380	49:00:00	51:45:00	2:45:00	2940	3105		
03/01/2016 01:05	03/01/2016 15:00	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	49:05:00	63:00:00	13:55:00	2945	3780		
03/01/2016 01:10	03/01/2016 15:20	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	LONDON HEATHROW Airport	51.467	-0.45	388	49:10:00	63:20:00	14:10:00	2950	3800		
03/01/2016 01:15	03/01/2016 08:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	49:15:00	56:50:00	7:35:00	2955	3410		
03/01/2016 01:15	03/01/2016 09:35	Singapore Airlines	Singapore Airlines	Singapore Airlines	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	SINGAPORE CHANGI APT	1.363	103.992	388	49:15:00	57:35:00	8:20:00	2955	3455		
03/01/2016 01:20	03/01/2016 08:05	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	TOKYO NARITA APT	35.769	140.393	388	49:20:00	56:05:00	6:45:00	2960	3365		
03/01/2016 01:20	03/01/2016 06:35	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	Shanghai Pudong International Airport	31.133	121.8	388	49:20:00	54:35:00	5:15:00	2960	3275		
03/01/2016 01:35	03/01/2016 08:35	Qatar Airways	Qatar Airways	Qatar Airways	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DOHA	25.269	51.613	388	49:35:00	56:35:00	7:00:00	2975	3395		
03/01/2016 01:50	03/01/2016 10:20	Air France	Air France	Air France	MIAMI INTERNATIONAL APT	25.796	-80.287	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	49:50:00	58:20:00	8:30:00	2990	3500		
03/01/2016 02:00	03/01/2016 16:00	Asiana Airlines	Asiana Airlines	Asiana Airlines	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	50:00:00	64:00:00	14:00:00	3000	3840		
03/01/2016 02:00	03/01/2016 10:25	British Airways	British Airways	British Airways	MIAMI INTERNATIONAL APT	25.796	-80.287	LONDON HEATHROW Airport	51.467	-0.45	388	50:00:00	58:25:00	8:25:00	3000	3505		
03/01/2016 02:00	03/01/2016 09:10	Singapore Airlines	Singapore Airlines	Singapore Airlines	OSAKA KANSAI INTERNATIONAL AIRPORT	34.428	135.239	SINGAPORE CHANGI APT	1.363	103.992	388	50:00:00	57:10:00	7:10:00	3000	3430		
03/01/2016 02:10	03/01/2016 16:15	Malaysia Airlines Berhad	Malaysia Airlines Berhad	Malaysia Airlines Berhad	 Kuala Lumpur International Airport	2.733	101.7	LONDON HEATHROW Airport	51.467	-0.45	380	50:10:00	64:15:00	14:05:00	3010	3855		
03/01/2016 02:10	03/01/2016 19:05	Qantas	Qantas	Qantas	DALLAS/FORT WORTH INTL APT	32.899	-97.04	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	50:10:00	67:05:00	16:55:00	3010	4025		
03/01/2016 02:30	03/01/2016 09:15	Emirates Airline	Emirates Airline	Emirates Airline	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DUBAI INTERNATIONAL	25.253	55.364	388	50:30:00	57:15:00	6:45:00	3030	3435		
03/01/2016 02:40	03/01/2016 05:30	Emirates Airline	Emirates Airline	Emirates Airline	JEDDAH	21.667	39.15	DUBAI INTERNATIONAL	25.253	55.364	388	50:40:00	53:30:00	2:50:00	3040	3210		
03/01/2016 03:05	03/01/2016 06:10	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	JEDDAH	21.667	39.15	388	51:05:00	54:10:00	3:05:00	3065	3250		
03/01/2016 03:10	03/01/2016 06:20	China Southern Airlines	China Southern Airlines	China Southern Airlines	 Beijing Capital International Airport	40.066	116.609	Chengdu Shuangliu International Airport	30.575	103.951	380	51:10:00	54:20:00	3:10:00	3070	3260		
03/01/2016 03:20	03/01/2016 11:05	Emirates Airline	Emirates Airline	Emirates Airline	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	MILAN MALPENSA APT	45.63	8.726	388	51:20:00	59:05:00	7:45:00	3080	3545		
03/01/2016 03:20	03/01/2016 11:20	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	 Manchester Airport	53.34	-2.295	388	51:20:00	59:20:00	8:00:00	3080	3560		
03/01/2016 03:25	03/01/2016 11:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MADRID BARAJAS APT	40.483	-3.567	388	51:25:00	59:40:00	8:15:00	3085	3580		
03/01/2016 03:45	03/01/2016 11:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	51:45:00	59:35:00	7:50:00	3105	3575		
03/01/2016 03:50	03/01/2016 11:25	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	51:50:00	59:25:00	7:35:00	3110	3565		
03/01/2016 03:50	03/01/2016 11:25	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	BARCELONA APT	41.296	2.081	388	51:50:00	59:25:00	7:35:00	3110	3565		
03/01/2016 04:00	03/01/2016 11:50	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON  Gatwick Airport	51.15	-0.176	388	52:00:00	59:50:00	7:50:00	3120	3590		
03/01/2016 04:00	03/01/2016 16:15	Emirates Airline	Emirates Airline	Emirates Airline	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	DUBAI INTERNATIONAL	25.253	55.364	388	52:00:00	64:15:00	12:15:00	3120	3855		
03/01/2016 04:00	03/01/2016 12:05	Etihad Airways	Etihad Airways	Etihad Airways	 Abu Dhabi International Airport	24.446	54.646	LONDON HEATHROW Airport	51.467	-0.45	388	52:00:00	60:05:00	8:05:00	3120	3605		
03/01/2016 04:05	03/01/2016 19:35	Qantas	Qantas	Qantas	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	DALLAS/FORT WORTH INTL APT	32.899	-97.04	388	52:05:00	67:35:00	15:30:00	3125	4055		
03/01/2016 04:10	03/01/2016 11:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	AMSTERDAM	52.3	4.75	388	52:10:00	59:40:00	7:30:00	3130	3580		
03/01/2016 04:20	03/01/2016 14:45	British Airways	British Airways	British Airways	SAN FRANCISCO INTERNATIONAL APT	37.62137391	-122.379	LONDON HEATHROW Airport	51.467	-0.45	388	52:20:00	62:45:00	10:25:00	3140	3765		
03/01/2016 04:20	03/01/2016 11:20	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	COPENHAGEN KASTRUP Airport	55.618	12.653	388	52:20:00	59:20:00	7:00:00	3140	3560		
03/01/2016 04:30	03/01/2016 18:55	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	52:30:00	66:55:00	14:25:00	3150	4015		
03/01/2016 04:30	03/01/2016 20:45	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	Los Angeles International Airport	33.941	-118.409	388	52:30:00	68:45:00	16:15:00	3150	4125		
03/01/2016 04:30	03/01/2016 11:25	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	ZURICH AIRPORT	47.461	8.55	388	52:30:00	59:25:00	6:55:00	3150	3565		
03/01/2016 04:35	03/01/2016 11:45	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	DUSSELDORF INTERNATIONAL AIRPORT	51.283	6.767	388	52:35:00	59:45:00	7:10:00	3155	3585		
03/01/2016 04:35	03/01/2016 12:55	Qantas	Qantas	Qantas	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	52:35:00	60:55:00	8:20:00	3155	3655		
03/01/2016 04:40	03/01/2016 11:45	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	52:40:00	59:45:00	7:05:00	3160	3585		
03/01/2016 04:45	03/01/2016 11:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MUNICH INTERNATIONAL AIRPORT	48.35	11.783	388	52:45:00	59:35:00	6:50:00	3165	3575		
03/01/2016 04:45	03/01/2016 12:25	Qatar Airways	Qatar Airways	Qatar Airways	DOHA	25.269	51.613	LONDON HEATHROW Airport	51.467	-0.45	388	52:45:00	60:25:00	7:40:00	3165	3625		
03/01/2016 04:55	03/01/2016 15:15	British Airways	British Airways	British Airways	Los Angeles International Airport	33.941	-118.409	LONDON HEATHROW Airport	51.467	-0.45	388	52:55:00	63:15:00	10:20:00	3175	3795		
03/01/2016 04:55	03/01/2016 20:55	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	SAN FRANCISCO INTERNATIONAL APT	37.62137391	-122.379	388	52:55:00	68:55:00	16:00:00	3175	4135		
03/01/2016 04:55	03/01/2016 12:10	Qatar Airways	Qatar Airways	Qatar Airways	DOHA	25.269	51.613	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	52:55:00	60:10:00	7:15:00	3175	3610		
03/01/2016 05:00	03/01/2016 11:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	ROME FIUMICINO APT	41.798	12.247	388	53:00:00	59:40:00	6:40:00	3180	3580		
03/01/2016 05:00	03/01/2016 17:30	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	53:00:00	65:30:00	12:30:00	3180	3930		
03/01/2016 05:05	03/01/2016 21:50	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	Houston - George Bush Intercontinental Airport	29.99	-95.337	388	53:05:00	69:50:00	16:45:00	3185	4190		
03/01/2016 05:10	03/01/2016 12:10	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MILAN MALPENSA APT	45.63	8.726	388	53:10:00	60:10:00	7:00:00	3190	3610		
03/01/2016 05:10	03/01/2016 09:00	Emirates Airline	Emirates Airline	Emirates Airline	AUCKLAND INTERNATIONAL APT	-37.01	174.786	 Brisbane Airport	-27.391	153.123	388	53:10:00	57:00:00	3:50:00	3190	3420		
03/01/2016 05:25	03/01/2016 08:05	Thai Airways International	Thai Airways International	Thai Airways International	HONG KONG INTERNATIONAL APT	22.296	113.897	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	53:25:00	56:05:00	2:40:00	3205	3365		
03/01/2016 05:30	03/01/2016 09:05	Emirates Airline	Emirates Airline	Emirates Airline	AUCKLAND INTERNATIONAL APT	-37.01	174.786	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	53:30:00	57:05:00	3:35:00	3210	3425		
03/01/2016 05:35	03/01/2016 11:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	53:35:00	59:40:00	6:05:00	3215	3580		
03/01/2016 05:35	03/01/2016 19:30	Qantas	Qantas	Qantas	DUBAI INTERNATIONAL	25.253	55.364	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	53:35:00	67:30:00	13:55:00	3215	4050		
03/01/2016 05:35	03/01/2016 11:45	Qatar Airways	Qatar Airways	Qatar Airways	DOHA	25.269	51.613	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	53:35:00	59:45:00	6:10:00	3215	3585		
03/01/2016 05:40	03/01/2016 16:40	Asiana Airlines	Asiana Airlines	Asiana Airlines	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	Los Angeles International Airport	33.941	-118.409	388	53:40:00	64:40:00	11:00:00	3220	3880		
03/01/2016 05:40	03/01/2016 13:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	53:40:00	61:35:00	7:55:00	3220	3695		
03/01/2016 05:45	03/01/2016 20:50	Qantas	Qantas	Qantas	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	DUBAI INTERNATIONAL	25.253	55.364	388	53:45:00	68:50:00	15:05:00	3225	4130		
03/01/2016 05:50	03/01/2016 09:50	Emirates Airline	Emirates Airline	Emirates Airline	AUCKLAND INTERNATIONAL APT	-37.01	174.786	 Melbourne Airport	-37.665	144.84	388	53:50:00	57:50:00	4:00:00	3230	3470		
03/01/2016 05:50	03/01/2016 18:00	Lufthansa	Lufthansa	Lufthansa	Shanghai Pudong International Airport	31.133	121.8	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	53:50:00	66:00:00	12:10:00	3230	3960		
03/01/2016 06:00	03/01/2016 17:00	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	Los Angeles International Airport	33.941	-118.409	388	54:00:00	65:00:00	11:00:00	3240	3900		
03/01/2016 06:05	03/01/2016 13:05	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	HONG KONG INTERNATIONAL APT	22.296	113.897	388	54:05:00	61:05:00	7:00:00	3245	3665		
03/01/2016 06:10	03/01/2016 10:10	Singapore Airlines	Singapore Airlines	Singapore Airlines	HONG KONG INTERNATIONAL APT	22.296	113.897	SINGAPORE CHANGI APT	1.363	103.992	388	54:10:00	58:10:00	4:00:00	3250	3490		
03/01/2016 06:15	03/01/2016 20:00	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	54:15:00	68:00:00	13:45:00	3255	4080		
03/01/2016 06:15	03/01/2016 19:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	 Melbourne Airport	-37.665	144.84	388	54:15:00	67:35:00	13:20:00	3255	4055		
